EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
660592388,ASOCIACION Y FUNDACION ALUMNI COLEGIAL,% UNIVERSITY OF PUERTO RICO,PO BOX 3214,MAYAGUEZ,PR,00681-3214,0000,03,3,1000,200108,1,15,000000000,1,01,201509,6,3,02,0,09,1030920,25125,25125,B84,
660592559,NUESTRA ESCUELA INC,% JUSTO MENDEZ,378 AVE SAN CLAUDIO URB SAGRADO COR,SAN JUAN,PR,00926-0000,0000,03,3,2000,200912,1,11,000000000,1,01,201506,6,6,01,0,06,1521264,2813809,2813809,B25,
660592942,HOSPITAL EPISCOPAL SAN LUCAS INC,% GUILLERMO J MARTIN,PO BOX 2027,PONCE,PR,00733-0000,0000,03,3,1000,200112,1,12,000000000,1,01,201412,0,0,02,0,12,0,0,0,E22,
660593142,COMITE AMIGOS DEL CONSEJO INC,% RAUL CORREA,HC 1 BOX 7241,GUAYANILLA,PR,00656-9432,0000,03,3,1000,200206,1,15,000000000,1,01,201412,1,0,02,0,12,3480,0,0,S20,
660593221,IGLESIA A D EL SHADDAI I INC,% SONIA FUENTES SILVA,CALLE CAMARON 3418 3RA SECCION,LEVITTOWN,PR,00949-0000,1678,03,9,7000,196408,1,10,000000000,5,01,,0,0,06,0,03,,,,,
660593598,ONE STEP CAREER CENTER OF PR INC,% CARMEN GLORIA COSME PITRE,CONDOMINIO PLZ UNIVERSIDAD 2000 839,SAN JUAN,PR,00925-0000,0000,03,3,1000,200206,1,15,000000000,1,01,201412,4,4,01,0,12,357727,279978,279978,B90,
660593862,IGLESIA LA ROCA INCONMOVIBLE INC,% TERESA A RIVERA VIERA,PO BOX 437,AGUADA,PR,00602-0437,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660593906,CENTRO PRO VIDA INDEPENDIENTE INC,% CARMEN MORALES MORALES,PO BOX 331903,PONCE,PR,00733-1903,0000,03,3,1200,200111,1,15,000000000,1,01,201509,3,4,01,0,09,86511,353692,353692,P20,
660594469,EXTRA BASES INC,% CARLOS DELGADO HERNANDEZ,PO BOX 4996,AGUADILLA,PR,00605-4996,0000,03,3,2100,200111,1,16,000000000,1,01,201406,4,5,01,0,06,412403,529707,529707,N40,
660594586,HARVEST VISION CHURCH INC,,PO BOX 5505,PAGO PAGO,AS,96799-5505,0000,03,3,7000,200701,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660595737,ST CROIX ARCHAEOLOGICAL SOCIETY INC,% DAVID HAYES,PO BOX 25291,CHRISTIANSTED,VI,00824-1291,0000,03,3,1000,200201,1,15,000000000,1,01,201512,0,0,02,0,12,0,0,0,A54,
660596117,INSTITUCION DE NINOS ANDRES INC,% JUAN GOVEO HERNANDEZ,PO BOX 6467,BAYAMON,PR,00960-5467,0000,03,3,1200,200302,1,15,000000000,1,01,201412,4,5,01,0,12,375998,678497,678497,P70,
660596338,MIRACLE BABIES SUPPORT FOUNDATION INC,% CLEONE A BOSTON,PO BOX 302254,ST THOMAS,VI,00803-2254,0000,03,3,1000,201202,1,15,000000000,1,01,201312,0,0,02,0,12,0,0,0,E11,
660596893,VIRGIN ISLAND INTERNATIONAL ISLAMIC SOCIETY INC,% MOHAMMAD YASIN,PO BOX 659,KINGSHILL,VI,00851-0659,0000,03,3,7000,200108,1,10,000000000,1,01,201412,6,4,06,0,12,2181846,126471,126471,X40,
660597473,DANZACTIVA INC,% YRSA DAVILA,PO BOX 19400 PMB 131,SAN JUAN,PR,00910-0000,0000,03,3,2000,200312,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A62,
660597488,FUNDACION CENTRO PEDIATRICO DE DIABETES INC,% CENTRO PEDIATRICO DE DIABETES,PO BOX 6453,SAN JUAN,PR,00914-6453,0000,03,3,2100,200705,1,15,000000000,1,01,201406,4,4,01,0,06,389712,474884,474884,G80,
660597548,METHODIST TRAINING AND OUTREACH CENTER INC,,PO BOX 306816,ST THOMAS,VI,00803-6816,0000,03,3,1000,200306,1,15,000000000,1,01,201412,5,5,01,0,12,634409,775119,775119,L41,
660598283,HOGAR ELIZABETH JARDIN DEL EDEN,% ELIZABETH GARCIA SOTO,PO BOX 4251,BAYAMON,PR,00958-1251,0000,03,3,1000,201511,1,04,000000000,1,01,,0,0,00,1,12,,,,E90,
660598519,ST CROIX HIKING ASSOCIATION INCORPORATED,% ALAN BRONSTEIN,138 MARYS FANCY,CHRISTIANSTED,VI,00820-0000,0000,03,3,1200,200703,1,16,000000000,1,01,201412,0,0,02,0,12,0,0,0,C36,
660598552,FREDERIKSTED COMMUNITY BOATING AND SAILING SCHOOL INC,% NICHOLAS A CASTRUCCIO,PO BOX 24380,CHRISTIANSTED,VI,00824-0380,0000,03,3,1200,201002,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,N67,
660598588,NANNYS DAY CARE CENTER INC,,870 DIAMANTE QTAS CANOVANAS II CANO,R Q,PR,00729-0000,0000,03,3,1000,201403,1,16,000000000,1,01,201509,2,4,01,0,09,11648,201850,201850,B21,JULIEVETTE RODRIGUEZ FONT
660598639,IGLESIA CRISTIANA ECOS DE VIDA INC,% ANTONIO RIVERA ROMAN,HC 3 BOX 14741,YAUCO,PR,00698-9659,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660598754,CENTRAL DE DESARROLLO EDUCATIVO DEPORTIVO INC,% EDGARD GONZALEZ LUGO,PO BOX 1810,MOCA,PR,00676-1810,0000,03,3,1000,200306,1,16,000000000,1,01,201412,4,4,01,0,12,386952,414620,414620,P33,
660598846,FEDERACION DE ALZHEIMER DE PUERTO RICO INC,% AWILDA CIVIDANES,PO BOX 71325,SAN JUAN,PR,00936-8425,0000,03,3,1200,200507,1,15,000000000,1,01,201412,2,3,02,0,12,20103,37008,37008,G83,
660598914,ASAMBLEA DE DIOS,,PO BOX 1064,AIBONITO,PR,00705-1064,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660599647,TITI HILDAS DAY CARE,% TITI HILDAS DAY CARE INC,PO BOX 9294,CAROLINA,PR,00988-9294,0000,03,3,1000,201206,1,16,000000000,1,01,201209,3,4,00,0,09,84119,254947,254947,P33,
660600033,ARF OF RINCON INC,,PO BOX 592,RINCON,PR,00677-0592,0000,03,3,1000,200607,1,16,000000000,1,01,201112,2,3,01,0,12,15295,92339,92339,D40,
660600037,REGALOS DE AMOR INC,% DAMASO CANDELARIO VELEZ,PO BOX 399,HORMIGUEROS,PR,00660-0399,0000,03,3,1000,200507,1,15,000000000,1,01,201509,2,4,01,0,09,13745,191672,191672,P33,
660600186,PUERTO RICO FARM CREDIT FLCA,% BRUCE M HOFFMAN,PO BOX 363649,SAN JUAN,PR,00936-3649,0000,01,3,1000,200202,2,00,000000000,1,01,,0,0,07,0,12,,,,W22,
660600202,HACIENDA DORADA BETHEL INC,% WANDA ROLON,PO BOX 24,TOA ALTA,PR,00954-9903,0000,03,3,7000,200307,1,15,000000000,1,01,,0,0,13,0,12,,,,L22,
660600582,RESCATANDO A TRAVES DEL DEPORTE,,904 CALLE EIDER,SAN JUAN,PR,00924-2314,0000,03,3,1000,201408,1,16,000000000,1,01,201412,4,1,02,0,06,150010,3159,3159,N99,
660600749,GARDEN SCHOOL INC,,KINGSHILL ST CROIX 00850,BRITISH VIRGIN ISLANDS,,00000-0000,0000,03,3,1200,200203,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,B90,
660600897,PALMAS COMMUNITY CHURCH,,295 PALMAS INN WAY STE 130 PMB 347,HUMACAO,PR,00791-6252,0000,03,3,7000,201502,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660601289,G WORKS INC,% GRETCHEN B GUZMAN-CARDONA,URB TORREMOLINOS A13 CALLE MARGINAL,GUAYNABO,PR,00969-0000,0000,03,3,2000,200302,1,16,000000000,1,01,201412,4,5,01,0,12,330952,786675,786675,C03,
660601318,VIRGIN ISLANDS GOLF FEDERATION,% VIRGIN ISLANDS GOLF FEDERATION,PO BOX 5187,KINGSHILL,VI,00851-5187,0000,03,3,1000,200501,1,16,000000000,1,01,201212,0,0,02,0,12,0,0,0,N60,
660601485,LOVE CITY PAN DRAGONS AND BABY DRAGONS YOUTH STEEL ORCHESTRA,% ELAINE C PENN,PO BOX 1537,ST JOHN,VI,00831-1537,0000,03,3,1200,200403,1,15,000000000,1,01,201412,3,3,02,0,12,69459,31085,30902,A6C,
660601486,HELPING OTHERS IN A POSITIVE ENVIRONMENT,% IVY MOSES,PO BOX 968,ST THOMAS,VI,00804-0968,0000,03,3,1000,200207,1,15,000000000,1,01,201412,3,5,01,0,12,98610,760462,760462,E86,
660601679,EL GUARDIAN DE LOS NINOS INC,% MILAGROS ALBIZU-CORDERO,PO BOX 6004 MSC 204,VILLALBA,PR,00766-6004,0000,03,3,1000,201209,1,16,000000000,1,01,201504,3,5,01,0,04,34646,607220,607220,P33,
660601885,ELFARO DE LOS ANIMALES,% NANCY MADDEN,PO BOX 637,PUNTA STGO,PR,00741-0637,0000,03,3,4000,200503,1,15,000000000,1,01,201412,5,5,01,0,12,816101,535069,535069,D20,
660603398,CUMBRE SOCIAL INC,% JIMMY LOPEZ TORRES,1214 CALLE CADIZ,SAN JUAN,PR,00920-3841,0000,03,3,2000,200811,1,15,000000000,1,01,201412,2,3,01,0,12,18435,61653,61653,W24,
660603619,MONASTERIO SANTA CLARA DE PUERTO RICO HERNANAS C ARISAS,,PO BOX 884,AGUAS BUENAS,PR,00703-0884,0000,03,3,7000,201407,1,10,000000000,1,01,,0,0,06,0,12,,,,X22,PERALTA MARIA D SILVA
660604265,HOGAR DE ENVEJECIENTES DE GUAYAVILLE I INC,% EFRAIN GONZALEZ DROZ,PO BOX 7234,PONCE,PR,00732-7234,0000,03,3,1000,200210,1,15,000000000,1,01,201412,2,0,02,0,12,20550,0,0,L21,
660604267,HOGAR DE ENVEJECIENTES DE GUAYANILLA II INC,% JORGE D TORRES VEGA,PO BOX 7234,POUNCE,PR,00732-7234,0000,03,3,1000,200306,1,15,000000000,1,01,201412,2,0,02,0,12,20550,0,0,L22,
660604319,CENTRO DE SERVICIOS MARIA DE LOS ANGELES INC,% CARMEN ABRIL SAN MIGUEL,URB DELICIAS CALLE GEN VALERO 1010,SAN JUAN,PR,00924-0000,0000,03,3,1000,200208,1,15,000000000,1,01,201412,4,3,01,0,12,109846,75967,75967,P33,
660604382,EL CORREDOR TECNO ECONOMICO DE PUERTO RICO Y EL CARIBE,% PRTEC,177 CALLE BALBOA PARQ IND LA QUINTA,MAYAGUEZ,PR,00680-0000,0000,03,3,1000,200609,1,15,000000000,1,01,201406,3,4,01,0,06,72512,329030,329030,S30,
660604466,RAMEY AIR FORCE BASE HISTORICAL ASSOCIATION CORP,% ELTON LANIER,PO BOX 250165,AGUADILLA,PR,00604-0165,0000,03,3,1000,200203,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A54,
660606382,CASA DE ADORACION Y RESTAURACION EL OLAM,% ANTONIO I RIVERA SOLA,178 CALLE CEDRO,MOCA,PR,00676-4212,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660606799,DESCUBRIENDO JUNTOS INC,% NILDA GUTIERREZ RODRIGUEZ,RESIDENCIAL MANUEL A PEREZ,SAN JUAN,PR,00923-0000,0000,03,3,1200,201502,1,15,000000000,1,01,,0,0,01,0,06,,,,B90,
660607020,NINOS DE NUEVA ESPERANZA INC,% EDDIE CARO MORALES,PO BOX 173,SABANA SECA,PR,00952-0173,0000,03,3,1200,200701,1,16,000000000,1,01,201412,6,5,01,0,12,1129091,515304,515304,P40,
660607475,MINISTERIO DE MISERICORDIA LA MANO DEL AMIGO INC,% MADELINE RODRIGUEZ ACOSTA,PO BOX 427,SABANA GRANDE,PR,00637-0427,0000,03,3,1270,200304,1,11,000000000,1,01,,0,0,13,0,12,,,,B20,
660607555,IGL TABERNACULO DE AMOR,,CALLE 6 A-11 RES CAMPO VERDE,BAYAMON,PR,00961-0000,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660607966,IGLESIA MISIONERA CASA RESTAURACION,,E9 CALLE PALOMA,VEGA BAJA,PR,00949-3460,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660608207,CENTRO DE CUIDADO DIURNO ARULLO MATERNAL INC,,PO BOX 1347,OROCOVIS,PR,00720-1347,0000,03,3,2100,201405,1,16,000000000,1,01,201412,4,4,01,0,12,237181,150062,150062,P33,
660608222,HARMONIC LODGE INC,% ETIENNE BERTRAND,ST THOMAS 00804,BRITISH VIRGIN ISLANDS,,00000-0000,0000,10,3,1000,201206,1,00,000000000,1,01,201412,0,0,02,0,12,0,0,0,Y42,
660608240,IGLESIA DE RESTAURACION CASA DE ADORACION Y DE PAN INC,,PO BOX 330461,PONCE,PR,00733-0461,0000,03,3,7000,200307,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660608453,MINISTERIO EVANGELISMO Y RESTAURACION CIUDAD DEL GRAN REY I,% ROSA M ESMURRIA DIAZ,PO BOX 225,JUANA DIAZ,PR,00795-0225,0000,03,3,7210,200302,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660608512,COMITE DESARROLLO SOCIAL Y CULTURAL DAGUAO INC,% ANGEL LUIS COLON MENDEZ,PO BOX 200,NAGUABO,PR,00718-0200,0000,03,3,1000,201012,1,15,000000000,1,01,201412,5,4,01,0,12,521441,162959,162959,S20,
660608987,CASTILLO DE ANGELES INC,% 262A CALLE A,CALLE A 262 A BO SAN ISIDRO,CANOVANAS,PR,00729-0000,0000,03,3,1200,200609,1,16,000000000,1,01,201412,3,4,01,0,12,85049,144803,144803,P33,
660609250,B B BHAGAVAT INSTITUTE FOR BHAKTHI YOGA INC,% UPENDRA DASS,PO BOX 37525,SAN JUAN,PR,00937-0525,0000,03,3,7100,200904,1,10,000000000,1,01,,0,0,06,0,12,,,,X70,
660609695,MAHOGNY FOR THE FUTURE INC,% SHEILA WARD,PO BOX 21072,SAN JUAN,PR,00928-1072,0000,03,3,1000,200408,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,Q12,
660609857,VIRGIN ISLANDS PERRINATAL,% EURKRES RALLINGS,PO BOX 698,CHRISTIANSTED,VI,00821-0698,0000,03,3,2000,200303,1,15,000000000,1,01,201409,5,5,01,0,09,939716,556412,556412,E40,
660609937,PRIMERA IGLESIA BAUTISTA OF ST CROIX INC,% RAFAEL PADILLA,PO BOX 3029,ST CROIX,VI,00851-3029,0000,03,3,7000,200208,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660610288,GEORGES CHRISTIAN ACADEMY AND HAPPY CHILDRENS PRESCHOOL INC,,PO BOX 3762,KINGSHILL,VI,00851-3762,0000,03,3,2000,201407,1,11,000000000,1,01,201412,1,4,01,0,12,2442,246247,246247,B24,HAPPY CHILDREN PRE SCHOOL
660610484,GUAM SAILING FEDERATION,% CATHLEEN D MOORE-LIN,114 BIRADAN SIETTE APT A,DEDEDO,GU,96929-5746,0000,03,3,1000,201511,1,16,000000000,1,01,,0,0,02,0,12,,,,N60,
660610720,IGLESIA UNITY DORADO INC,% ANA M CHAPIRRO,PO BOX 378,DORADO,PR,00646-0378,2062,03,9,2700,197002,1,10,059029000,5,01,,0,0,06,0,12,,,,,
660611027,MARIST ST JOSEPHS OLD PUPILS - AMERICAN SAMOA INCORPORATED,,PO BOX 5213,PAGO PAGO,AS,96799-5213,0000,03,3,1200,200410,1,16,000000000,1,01,201501,2,2,02,0,01,11561,22995,21916,S21,
660611508,CENTRO CRISTIANO HOSANA INC,,PO BOX 71325,SAN JUAN,PR,00936-8425,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660611729,JARDIN INFANTIL BAN-BAN INC,% HIRAM SULSONA RODRIQUEZ,PO BOX 1166,MAYAGUEZ,PR,00681-1166,0000,03,3,2100,200301,1,15,000000000,1,01,201509,2,3,02,0,09,21834,25491,25491,P33,
660611753,PRIMERA IGLESIA BAUTISTA SAN LORENZO,,PO BOX 13,SAN LORENZO,PR,00754-0013,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,,6158
660611788,ESPERANZA EN LA MANANA INC,% SHARON DE ORTIZ MULERO,PO BOX 1336,LAS PIEDRAS,PR,00771-1336,0000,03,3,1000,200503,1,15,000000000,1,01,201312,3,4,01,0,12,38046,248912,248912,P73,
660611886,HOGARES HOREB INC,% SANTA RUIZ,LA RAMBLA CALLE SAN JUDAS NO3061,PONCE PUERTO RICO,PR,00730-0000,0000,03,3,2170,200302,1,11,000000000,1,01,201206,0,0,02,0,06,0,0,0,B25,
660612360,PACIFIC ISLAND MINISTRIES,% CRISOL M BENA,PO BOX 5258,PAGO PAGO,AS,96799-5258,0000,03,3,7000,200206,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660612748,COP PROPERTY OWNERS ASSOCIATION INC,% LIZETTE FIALLO,36 RD 20STE 174,GUAYNABO,PR,00966-0000,0000,04,3,3000,200308,2,00,000000000,1,01,201412,2,3,01,0,12,13227,76258,76258,L50,
660613185,OASIS EMPOWERMENT CENTER,% ROBERT J ZIMMERMAN,556 E MARINE CORPS DR,E AGANA,GU,96910-5186,0000,03,3,7000,200306,1,10,000000000,1,01,,1,3,06,0,12,,,,X21,
660613448,GOSPEL LIGHT BAPTIST CHURCH,% PASTOR DIOMEDES LENON,PO BOX 7773,SAIPAN,MP,96950-7773,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660613494,IGLESIA PENTECOSTAL MANANTIAL DE VIDA AD,% PEDRO MARRERO LEBRON,PO BOX 9288,HUMACAO,PR,00792-9288,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660613682,BEAUTIFUL UNITED CHURCH,% CHIN E NO,PO BOX 22317,BARRIGADA,GU,96921-2317,0000,03,3,7000,200705,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
660614562,PUERTO RICO CHDO ASSOCIATION,% NORBERTO MENENDEZ,PO BOX 31238,SAN JUAN,PR,00929-2238,0000,03,3,1000,200706,1,15,000000000,1,01,201206,2,3,01,0,06,15160,81128,81128,L192,
660615297,COLEGIO SANTIAGO APOSTOL,% COLEGIO SANTIAGO APOSTOL,PO BOX 907,FAJARDO,PR,00738-0907,0000,03,3,7000,201407,1,10,000000000,1,01,,0,0,06,0,07,,,,X70,COLEGIO CATOLICO SANTIAGO APOSTOL
660615472,GUATU MA CU A BORIKEN INC,% MARTIN VEGUILLA,BAYAMON PR 00961,BRITISH VIRGIN ISLANDS,,00000-0000,0000,03,3,2000,200711,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,A23,
660616261,ST CROIX TENNIS FOUNDATION INC,% DON DEWILDE,PO BOX 25200,ST CROIS,VI,00824-1200,0000,03,3,1000,200303,1,15,000000000,1,01,201412,1,0,02,0,12,271,0,0,,
660616611,CENTRO PARA EL DESARROLLO HUMANO DE LA MUJER Y LA FAMILIA INC,% MARIA A PALMER,400 CARR 698 STE,DORADO,PR,00646-0000,0000,03,3,2100,201407,1,15,000000000,1,01,,0,0,01,0,12,,,,P20,
660616830,MUSICA SIN BARRERAS INC,% ALEXANDER A LOCHARD,HC 3 BOX 7531,BARRANQUITAS,PR,00794-9535,0000,03,3,2000,200504,1,15,000000000,1,01,201412,2,2,02,0,12,16987,17230,17230,A68,
660617063,CENTRO DE ADORACION ABRIENDO ALTURAS DE RIO GRANDE,,CALL BOX 43002 STE 255,RIO GRANDE,PR,00745-0000,2046,03,9,7000,196911,1,10,000000000,5,01,,0,0,06,0,12,,,,,
660617433,FESTIVAL REYES MAGOS EN VIEQUES INC,% RAMON FIGUEROA,SAN JUAN PUERTO RICO 00925,BRITISH VIRGIN ISLANDS,,00000-0000,0000,03,3,2000,200907,1,16,000000000,1,01,201412,0,0,02,0,12,0,0,0,A20,
660617445,IEM JESUS EL CAMINO,,URB EL CORTIJO EE 17 CALLE 8A,BAYAMON,PR,00956-0000,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660618348,CONGREGACION CRISTINA DE LOS TESTIGOS DE PUERTO RICO INC,% EDWARD M BUNN JR,PO BOX 3980,GUAYNABO,PR,00970-3980,0000,03,3,7000,200511,1,10,000000000,1,01,201108,0,0,06,0,08,,,,X21,
660618401,HEAVENLY KIDS INC,,PO BOX 7560,PONCE,PR,00732-7560,0000,03,3,1000,200808,1,15,000000000,1,01,201506,3,4,01,0,06,42896,238136,238136,P33,
660618500,ASOCIACION MISIONERA DE IGLESIAS PENTECOSTALES,% JOSE D MUNOZ,PO BOX 193610,SAN JUAN,PR,00919-3610,0000,03,3,7000,201402,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
660619172,ASSOCIATION OF CIVILIAN TECHNICIANS INC,% VI CHAPTER OF CIV TECH 85,PO BOX 169,KINGSHILL,VI,00851-0169,3990,05,9,3000,200307,2,00,000000000,5,01,201512,0,0,02,0,12,0,0,0,J10,85 VIRGIN ISLANDS ARMY
660619216,VISION CELESTIAL PENTECOSTAL,% FRANCISCO CRUZ RIVERA,PO BOX 10018,GUAYAMA,PR,00785-4018,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660619492,MANATIAL DE BENDICION,,PO BOX 856,ADJUNTAS,PR,00601-0856,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,03,,,,,
660619675,FUNDACION HECHOS DE AMOR INC,% IVETTE SEPULVEDA,COND MADRESELVA E1-7 CALLE EBANO,GUAYNABO,PR,00968-0000,0000,03,3,1000,201401,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,MINISTERIOS HECHO DE AMOR INC
660620472,GOLDEN HARVEST INTERNATIONAL SCHOOL INC,% SUSAN DEBLOIS,PO BOX 505704,SAIPAN,MP,96950-4324,0000,03,3,2100,200401,1,11,000000000,1,01,201412,3,4,01,0,12,86492,161645,161645,B20,
660620606,ASOCIACION PRO CUIDADANOS CON IMPEDIMENTOS DE SABANA GRANDE INC,% RAQUEL LUGO PADILLA,PO BOX 1378,SABANA GRANDE,PR,00637-1378,0000,03,3,1000,201407,1,15,000000000,1,01,201406,1,0,02,0,07,1,0,0,E80,
660620732,TERCERA MANANTIAL DE VIDA,% JULIA J IRIZARRY SANTIAGO,PO BOX 334432,PONCE,PR,00733-4432,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
660621379,ASSOCIATION OF CIVILIAN TECHNICIANS INC,% ANGEL R RIVERA,PO BOX 4523,CAROLINA,PR,00984-4523,3990,05,9,3000,200307,0,00,000000000,5,01,201412,0,0,02,0,12,0,0,0,J40,119 PUERTO RICO ARMY CHAPTER
660621500,CASA DORADA INC,% DR ERNESTO RODRIGUEZ,CALLE MARINA ESQ JOBOS,PONCE,PR,00732-0000,0000,03,3,1000,200305,1,16,000000000,1,01,201409,6,4,01,0,09,3822363,301303,301303,L22,
660621796,ST ANDREWS SEEK & SERVE OUTREACH INC,% FRANK STAPLETON,PO BOX 304019,ST THOMAS,VI,00803-4019,0000,03,3,2000,200407,1,15,000000000,1,01,201412,3,4,01,0,12,40234,138473,138473,B60,
660621939,BANDA COMUNITARIA DE SAN SEBASTIAN INC,% GUALBERTO AYMAT,2 CALLE JUAN F CORTES,SAN SEBASTIAN,PR,00685-2416,0000,03,3,2000,200611,1,11,000000000,1,01,201412,0,0,02,0,12,0,0,0,B30,
660621944,N L RESORT INC,% MONA L BARNES,RR 2 BOX 10540 STE 1,KINGSHILL,VI,00850-9624,0000,03,3,1000,201510,1,15,000000000,1,01,201212,1,0,02,0,12,1,0,0,L22,
660622030,VIRGIN ISLANDS OLYMPIC WRESTLING FREDERATION,% SHAMSIE SLAUGHTER,PO BOX 8335,ST THOMAS,VI,00801-1335,0000,03,3,2000,201012,1,15,000000000,1,01,201504,0,0,02,0,04,0,0,0,N60,DAY SCOTT
660622450,SALUD CENTRO CORP,,PO BOX 6412,SAN JUAN,PR,00914-6412,0000,03,3,2000,201001,1,04,000000000,1,01,201412,1,0,00,1,12,308,0,,E70,IVELISSE CASILLA FELICIANO
660622510,CENTRO DE CUIDADO DE NINOS CARITAS FELICES INC,% SONIA E MARTINEZ SANTIAGO,3008 AVE ROOSVELT URB MARIANI,PONCE,PR,00717-0000,0000,03,3,1200,200908,1,16,000000000,1,01,201412,4,6,01,0,12,187296,1003188,1003188,P33,
660622787,MENNONITE DIABETES FOUNDATION INC,% PEDRO MELENDEZ ROSARIO,PO BOX 372800,CAYEY,PR,00737-2800,0000,03,3,1200,200801,1,15,000000000,1,01,201312,1,3,02,0,12,8391,30000,30000,E19,
660623082,PAIZO DIDACHE INC,% ISMAEL GONZALES,PO BOX 21212,SAN JUAN,PR,00928-1212,0000,03,3,1000,201004,1,16,000000000,1,01,201507,3,4,01,0,07,25223,146338,146338,P33,
660623658,INSTITUTO ACUPUNCTURA DEL CARIBE CORP,% IDEA,AL5 VIA ELENA,CAROLINA,PR,00983-3901,0000,03,3,1000,200602,1,15,000000000,1,01,201506,0,0,02,0,06,0,0,0,P20,
660624078,IGLESIA DE DIOS REFUGIO DE SALVACION,,PO BOX 7277,CAROLINA,PR,00986-7277,2046,03,9,7000,196911,1,10,001000000,5,01,,0,0,06,0,12,,,,,
660624275,FUNDACION AGEDREZ RAFAEL ORTIZ BONILLA PUERTO RICO INC,% RAFAEL ORTIZ BONILLA,PO BOX 1803,CAGUAS,PR,00726-1803,0000,03,3,2000,200906,1,11,000000000,1,01,201412,0,0,02,0,12,0,0,0,B30,
660624484,COALICION DE ASMA DE PUERTO RICO,% JOSE R RODRIGUEZ SANTANA,PO BOX 71325,SAN JUAN,PR,00936-8425,0000,03,3,1000,201410,1,15,000000000,1,01,201412,1,0,02,0,12,1,0,0,T30,
660624548,CAMINOS DE AMOR INC,% MARIA JUDITH CASONOVA,5-20 STREET 5Z-16 JARD MONTE BRISAS,FAJARDO,PR,00738-0000,0000,03,3,1000,200406,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,P43,
660625666,CASA PEPINIANA DE LA CULTURA INC,% SEBASTIAN VERA PENA,PO BOX 5137,SAN SEBASTIAN,PR,00685-5137,0000,03,3,1200,201012,1,16,000000000,1,01,201412,3,3,01,0,12,28241,60524,60524,A20,
660626026,ALLIANCE FOR THE NEW HUMANITY INC,,LUISA 61 SUITE L-A,SAN JUAN,PR,00907-1885,0000,03,3,1200,200504,1,15,000000000,1,01,201412,0,0,02,0,12,0,0,0,Q33,
660626456,CULEBRA COMMUNITY LIBRARY INC,% NADEEN DECICCO,PO BOX 840,CULEBRA,PR,00775-0840,0000,03,3,1000,201407,1,15,000000000,1,01,201412,4,3,02,0,12,143235,38411,38411,B99,
660626504,FIDEICOMISO PARA LA ADM DEL FONDO DE BEN DE HIETEL,% 543 CALLE ESMIRNA BOX 4,URB CAPARRA HEIGHTS 543 ESMIRNA,SAN JUAN,PR,00920-0000,0000,09,3,1000,200708,2,00,000000000,2,01,201412,6,4,01,0,12,1065357,104623,104623,Y43,FONDO DE BENEFICENCIA HIETEL
660626629,IGL CRISTIANA JUAN 3 16,% DAVID DE JESUS,PO BOX 10015,PONCE,PR,00732-0015,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,3-16 IGL CRISTIANA JUAN
